my build
found 151.15s of metadata, from 151 payloads, within /Users/jason/Desktop/GOPR0063.MP4
Now parsing gyro.
MP4 Payload time 0.000 to 1.001 seconds
0.161, -0.075, 0.575, 

Now parsing gyro.
MP4 Payload time 41.041 to 42.042 seconds
0.036, -0.181, 0.144, 
-0.414, 0.169, -0.347, 
-0.248, -0.122, -0.107, 
-0.108, -0.301, 0.037, 
0.047, 0.129, 0.098, 
0.034, 0.324, -0.114, 
0.191, -0.048, 0.096, 
0.088, -0.245, -0.122, 
-0.067, -0.160, -0.395, 
-0.398, -0.008, -0.498, 
-0.550, 0.257, -0.483, 
-0.616, 0.153, 0.035, 
-0.609, 0.097, 0.264, 
-0.463, 0.136, 0.471, 
-0.354, -0.190, 0.657, 
-0.081, -0.152, 0.534, 
-0.394, 0.067, 0.199, 
-0.552, -0.011, -0.330, 
-0.439, -0.067, -0.420, 
-0.666, -0.078, -0.350, 
-0.527, -0.042, -0.218, 
-0.367, 0.195, -0.155, 
-0.394, 0.166, -0.219, 
-0.419, 0.012, 0.071, 
-0.520, 0.255, 0.051, 
-0.681, 0.116, 0.019, 
-0.790, 0.212, 0.078, 
-0.653, 0.136, 0.091, 
-0.619, -0.099, 0.323, 
-0.484, 0.038, 0.382, 
-0.128, -0.134, 0.556, 
-0.077, -0.298, 0.313, 
-0.289, -0.050, -0.042, 
-0.407, -0.061, -0.530, 
-0.709, -0.049, -0.744, 
-0.781, 0.245, -0.810, 
-0.860, 0.066, -0.543, 
-0.794, -0.048, -0.139, 
-0.585, 0.138, 0.306, 
-0.535, -0.095, 0.413, 
-0.550, -0.261, 0.744, 
-0.654, -0.179, 0.723, 
-0.551, -0.398, 0.475, 
-0.662, 0.255, -0.352, 
-0.651, 0.245, -0.852, 
-0.879, 0.245, -0.746, 
-0.764, 0.593, -0.503, 
-0.899, 0.139, -0.030, 
-0.518, -0.233, 0.411, 
-0.413, -0.205, 0.414, 
-0.284, -0.169, -0.134, 
-0.369, -0.170, -0.706, 
-0.861, -0.184, -0.295, 
-1.184, -0.190, 0.455, 
-0.648, 0.030, 0.845, 
-0.103, 0.176, 0.822, 
-0.083, -0.064, 0.242, 
-0.561, -0.087, -0.370, 
-0.545, -0.242, -0.500, 
-0.756, -0.107, -0.495, 
-0.652, 0.153, -0.331, 
-0.558, 0.130, -0.291, 
-0.552, 0.151, -0.298, 
-0.659, 0.097, 0.009, 
-0.690, -0.211, -0.024, 
-0.659, -0.292, 0.320, 
-0.876, 0.070, 0.445, 
-0.742, 0.104, 0.124, 
-0.723, 0.145, 0.083, 
-0.706, -0.094, 0.016, 
-0.880, -0.316, -0.088, 
-0.663, -0.008, 0.029, 
-0.477, 0.028, 0.079, 
-0.509, 0.098, -0.015, 
-0.480, 0.192, -0.099, 
-0.690, 0.030, -0.362, 
-0.899, -0.087, -0.458, 
-0.769, -0.117, -0.134, 
-0.746, -0.124, 0.151, 
-0.667, 0.148, 0.256, 
-0.345, 0.195, 0.466, 
-0.260, -0.098, 0.264, 
-0.313, -0.244, 0.246, 
-0.538, -0.164, -0.006, 
-0.685, -0.063, -0.464, 
-0.730, 0.324, -0.446, 
-0.628, 0.105, -0.349, 
-0.635, 0.022, -0.148, 
-0.559, 0.209, 0.009, 
-0.435, -0.140, 0.182, 
-0.352, -0.109, 0.229, 
-0.496, 0.292, 0.213, 
-0.443, -0.124, 0.228, 
-0.487, 0.116, 0.061, 
-0.336, 0.046, -0.058, 
-0.495, -0.140, -0.105, 
-0.415, 0.398, -0.190, 
-0.317, 0.214, -0.074, 
-0.398, -0.186, 0.196, 
-0.259, -0.197, 0.262, 
-0.119, -0.349, 0.083, 
-0.668, -0.153, -0.382, 
-0.661, 0.128, -0.568, 
-0.560, -0.108, -0.146, 
-0.707, 0.077, 0.119, 
-0.401, 0.195, 0.406, 
-0.406, -0.196, 0.285, 
-0.319, 0.137, 0.074, 
-0.251, 0.195, 0.050, 
-0.515, -0.044, -0.186, 
-0.507, -0.078, -0.139, 
-0.556, -0.209, -0.113, 
-0.704, -0.206, -0.008, 
-0.388, 0.239, 0.166, 
-0.235, 0.054, -0.054, 
-0.220, -0.049, 0.166, 
-0.340, 0.251, 0.051, 
-0.266, -0.032, -0.322, 
-0.640, 0.110, -0.310, 
-0.661, -0.025, -0.340, 
-0.640, -0.225, -0.174, 
-0.725, 0.160, 0.064, 
-0.572, 0.081, 0.270, 
-0.343, -0.172, 0.521, 
-0.180, -0.008, 0.522, 
-0.052, -0.080, 0.252, 
-0.383, 0.158, -0.286, 
-0.212, 0.138, -0.420, 
-0.442, -0.049, -0.281, 
-0.427, 0.131, -0.190, 
-0.098, 0.365, 0.032, 
-0.134, -0.006, -0.124, 
-0.158, -0.023, -0.055, 
-0.222, 0.019, -0.168, 
-0.436, -0.249, -0.172, 
-0.506, -0.024, -0.003, 
-0.486, -0.148, 0.212, 
-0.546, -0.095, 0.357, 
-0.289, 0.180, 0.445, 
-0.081, -0.104, 0.297, 
0.020, -0.173, 0.347, 
0.096, 0.094, 0.282, 
-0.034, 0.110, -0.218, 
-0.107, 0.196, -0.487, 
-0.172, 0.225, -0.501, 
-0.263, 0.071, -0.385, 
-0.212, 0.484, -0.272, 
-0.199, 0.311, -0.116, 
-0.203, -0.113, 0.178, 
-0.062, -0.011, 0.148, 
-0.023, -0.307, 0.108, 
-0.535, -0.155, 0.160, 
-0.572, 0.168, 0.152, 
-0.246, -0.066, 0.115, 
-0.399, 0.037, 0.325, 
-0.005, 0.053, 0.578, 
0.120, -0.164, 0.167, 
-0.012, -0.059, -0.085, 
-0.045, 0.055, -0.236, 
-0.190, 0.154, -0.612, 
-0.208, 0.326, -0.660, 
-0.359, 0.162, -0.704, 
-0.600, 0.061, -0.548, 
-0.621, 0.270, 0.071, 
-0.431, 0.081, 0.429, 
-0.067, -0.036, 0.604, 
0.059, -0.035, 0.592, 
-0.213, -0.333, 0.307, 
-0.310, -0.011, 0.006, 
-0.218, -0.164, -0.124, 
-0.311, -0.455, 0.062, 
-0.143, 0.075, 0.209, 
0.120, -0.044, 0.097, 
0.074, -0.045, -0.119, 
0.018, 0.115, -0.198, 
-0.058, -0.081, -0.296, 
-0.350, 0.115, -0.440, 
-0.213, 0.231, -0.334, 
-0.280, 0.087, 0.017, 
-0.359, 0.315, 0.086, 
-0.125, 0.439, 0.312, 
-0.039, 0.005, 0.258, 
0.059, 0.036, 0.407, 
0.053, -0.254, 0.259, 
-0.155, -0.411, -0.108, 
-0.158, 0.118, -0.120, 
-0.039, -0.094, -0.066, 
-0.011, -0.107, -0.067, 
0.014, 0.069, -0.018, 
-0.096, -0.105, -0.219, 
-0.201, 0.198, -0.299, 
-0.157, 0.310, -0.251, 
-0.251, 0.078, -0.187, 
-0.426, 0.167, 0.001, 
-0.537, 0.023, -0.011, 
-0.395, -0.112, 0.145, 
-0.408, 0.172, 0.391, 
-0.433, 0.066, 0.527, 
-0.083, -0.182, 0.555, 
-0.087, 0.126, 0.160, 
-0.260, -0.043, -0.410, 
-0.190, 0.032, -0.407, 
-0.277, 0.005, -0.307, 
-0.328, -0.144, -0.244, 
-0.284, 0.264, -0.255, 
-0.203, 0.115, -0.217, 
-0.333, -0.219, 0.016, 
-0.260, -0.013, 0.146, 
-0.255, -0.151, 0.342, 
-0.192, -0.260, 0.281, 
-0.336, -0.218, 0.295, 
-0.405, -0.028, 0.077, 
-0.429, 0.282, 0.039, 
0.003, 0.486, 0.354, 
0.034, -0.202, 0.281, 
0.206, -0.288, 0.184, 
0.050, -0.365, -0.221, 
-0.306, -0.352, -0.748, 
-0.363, 0.268, -0.901, 
-0.479, 0.320, -0.775, 
-0.796, 0.348, -0.361, 
-0.914, 0.423, 0.149, 
-0.629, 0.036, 0.524, 
-0.208, -0.418, 0.741, 
-0.134, -0.260, 0.708, 
-0.079, -0.598, 0.748, 
-0.069, -0.204, 0.481, 
-0.063, 0.124, 0.116, 
-0.292, 0.274, -0.062, 
0.115, 0.423, -0.105, 
0.169, -0.097, -0.231, 
0.081, 0.152, -0.419, 
0.148, 0.501, -0.489, 
0.025, 0.303, -0.743, 
-0.432, 0.333, -0.648, 
-0.633, 0.149, -0.185, 
-0.524, -0.365, 0.222, 
-0.149, -0.147, 0.497, 
-0.020, -0.162, 0.816, 
0.056, -0.485, 0.828, 
0.298, -0.141, 0.684, 
0.137, -0.503, 0.459, 
-0.186, -0.033, -0.254, 
0.013, 0.296, -0.470, 
-0.209, 0.313, -0.462, 
-0.149, 0.540, -0.417, 
0.018, 0.760, -0.304, 
-0.067, 0.590, -0.511, 
-0.521, 0.113, -0.302, 
-0.531, -0.489, -0.032, 
-0.174, -0.447, -0.054, 
-0.156, -0.003, 0.139, 
-0.720, -0.129, 0.384, 
-0.587, -0.299, 0.397, 
-0.281, -0.129, 0.486, 
-0.411, -0.303, 0.303, 
-0.110, -0.099, 0.274, 
-0.071, 0.267, 0.113, 
-0.190, 0.036, -0.214, 
-0.201, 0.252, -0.425, 
-0.202, 0.022, -0.494, 
-0.484, -0.050, -0.502, 
-0.400, 0.355, -0.291, 
-0.337, 0.236, 0.138, 
-0.204, 0.094, 0.300, 
-0.162, 0.214, 0.220, 
-0.392, -0.181, -0.001, 
-0.616, -0.162, -0.133, 
-0.522, -0.129, -0.030, 
-0.561, -0.282, 0.107, 
-0.519, 0.253, 0.137, 
-0.292, 0.305, 0.303, 
-0.260, -0.151, 0.396, 
-0.280, -0.011, 0.191, 
-0.126, -0.354, 0.240, 
-0.216, -0.046, -0.211, 
-0.020, -0.046, -0.388, 
-0.474, 0.049, -0.601, 
-0.647, 0.166, -0.444, 
-0.281, 0.233, -0.060, 
-0.275, -0.183, 0.126, 
-0.447, -0.069, 0.344, 
-0.324, 0.210, 0.154, 
-0.374, 0.029, -0.132, 
-0.476, 0.060, -0.005, 
-0.497, -0.050, -0.046, 
-0.554, -0.089, 0.181, 
-0.414, 0.170, 0.321, 
-0.154, -0.022, 0.199, 
-0.365, -0.005, 0.014, 
-0.126, 0.062, -0.096, 
-0.313, -0.490, -0.126, 
-0.491, 0.033, -0.332, 
-0.042, -0.104, -0.270, 
-0.352, -0.182, -0.092, 
-0.304, 0.337, 0.035, 
0.124, 0.094, 0.292, 
0.103, 0.168, 0.364, 
0.330, 0.090, 0.336, 
0.176, -0.045, -0.112, 
-0.019, 0.049, -0.350, 
-0.052, 0.215, -0.460, 
-0.200, 0.068, -0.479, 
-0.414, 0.592, -0.308, 
-0.459, 0.523, -0.067, 
-0.317, -0.011, 0.283, 
0.105, -0.103, 0.584, 
0.245, -0.512, 0.671, 
0.291, -0.394, 0.194, 
0.279, -0.046, -0.053, 
0.020, 0.066, 0.026, 
0.064, 0.172, 0.141, 
0.293, 0.079, 0.172, 
0.282, 0.076, -0.197, 
0.258, 0.232, -0.331, 
-0.010, 0.324, -0.437, 
-0.414, 0.133, -0.469, 
-0.648, 0.279, -0.188, 
-0.975, 0.018, -0.040, 
-1.318, 0.082, 0.015, 
-1.528, 0.173, 0.256, 
-1.668, -0.264, 0.519, 
-1.115, -0.391, 0.679, 
-0.651, -0.585, 1.030, 
-0.680, -0.498, 0.532, 
-0.973, -0.033, -0.268, 
-0.892, -0.071, -0.679, 
-0.957, 0.082, -0.502, 
-0.649, 0.374, -0.169, 
-0.490, 0.161, -0.251, 
-0.440, 0.388, -0.354, 
-0.421, 0.519, -0.313, 
-0.613, 0.269, -0.332, 
-0.991, 0.151, -0.243, 
-0.965, -0.001, 0.059, 
-0.780, -0.252, 0.466, 
-0.605, -0.170, 0.680, 
-0.611, -0.368, 0.870, 
-0.176, -0.594, 0.700, 
0.010, 0.017, 0.332, 
0.067, -0.073, 0.030, 
-0.016, 0.108, -0.257, 
0.115, 0.228, -0.477, 
-0.156, 0.228, -0.659, 
-0.172, 0.543, -0.918, 
-0.076, 0.464, -0.712, 
-0.445, 0.110, -0.344, 
-0.359, -0.135, 0.016, 
-0.059, -0.450, 0.331, 
0.069, -0.258, 0.197, 
-0.052, -0.144, 0.177, 
-0.079, -0.167, 0.320, 
-0.481, -0.133, 0.604, 
-0.200, 0.150, 0.786, 
0.126, -0.158, 0.329, 
0.076, -0.096, 0.116, 
0.123, 0.146, -0.166, 
0.097, 0.115, -0.468, 
-0.084, 0.389, -0.512, 
-0.165, 0.371, -0.644, 
-0.494, 0.122, -0.626, 
-0.879, 0.174, -0.161, 
-0.579, -0.214, 0.076, 
-0.236, -0.270, 0.291, 
-0.274, -0.129, 0.351, 
-0.712, -0.296, 0.244, 
-0.623, -0.041, 0.172, 
-0.364, -0.039, 0.304, 
-0.431, -0.359, 0.457, 
-0.244, 0.088, 0.480, 
0.221, 0.069, 0.318, 
-0.041, -0.031, 0.101, 
0.048, 0.272, -0.152, 
0.195, 0.054, -0.281, 
-0.073, 0.285, -0.472, 
0.009, 0.547, -0.652, 
-0.286, 0.286, -0.520, 
-0.532, 0.225, -0.286, 
-0.355, 0.072, 0.217, 
-0.052, -0.503, 0.461, 
0.214, -0.305, 0.431, 
0.074, -0.306, 0.507, 
-0.501, -0.099, 0.196, 
-0.030, 0.222, -0.059, 
-0.139, 0.131, -0.146, 
-0.243, 0.072, 0.036, 
0.103, 0.214, 0.215, 
0.023, 0.169, -0.104, 
-0.023, 0.158, -0.264, 
0.001, 0.276, -0.368, 
-0.244, 0.010, -0.552, 
-0.262, 0.129, -0.370, 
-0.305, -0.009, -0.164, 
-0.277, -0.209, 0.207, 
-0.161, 0.111, 0.503, 
-0.013, -0.049, 0.425, 
0.115, -0.314, 0.526, 
0.126, -0.044, 0.328, 
-0.104, -0.043, -0.184, 
-0.158, 0.197, -0.316, 
-0.036, 0.114, -0.263, 
-0.296, 0.095, -0.338, 
-0.282, 0.456, -0.268, 
-0.275, 0.245, -0.038, 
-0.206, -0.216, 0.168, 
0.048, -0.222, 0.400, 

Now parsing gyro.
MP4 Payload time 42.042 to 43.043 seconds
-0.280, -0.299, 0.432, 
-0.521, 0.260, -0.065, 
-0.056, 0.193, -0.216, 
-0.407, -0.185, 0.159, 
-0.276, 0.068, 0.380, 
0.115, 0.124, 0.402, 
0.100, -0.058, 0.005, 
-0.140, 0.102, -0.302, 
-0.197, 0.088, -0.581, 
-0.400, 0.135, -0.863, 
-0.463, 0.413, -0.599, 
-0.631, 0.066, -0.108, 
-0.410, -0.001, 0.247, 
-0.111, 0.050, 0.613, 
0.035, -0.499, 0.538, 
0.180, -0.462, 0.487, 
-0.023, -0.229, 0.393, 
-0.175, 0.114, -0.114, 
0.240, 0.135, -0.227, 
0.033, 0.018, -0.359, 
-0.132, 0.062, -0.474, 
0.067, 0.353, -0.266, 
0.079, 0.213, -0.434, 
-0.029, 0.003, -0.067, 
-0.164, 0.054, 0.111, 
-0.025, -0.132, 0.011, 
-0.185, 0.026, 0.062, 
-0.448, -0.272, 0.192, 
-0.385, -0.528, 0.432, 
-0.245, 0.044, 0.533, 
-0.053, -0.060, 0.540, 
0.029, -0.288, 0.352, 
-0.062, 0.132, 0.086, 
0.077, -0.231, -0.096, 
-0.117, 0.208, -0.356, 
0.229, 0.230, -0.487, 
-0.067, 0.121, -0.387, 
-0.077, 0.425, -0.336, 
-0.020, 0.254, -0.345, 
-0.365, 0.148, -0.394, 
-0.473, 0.385, -0.187, 
-0.476, 0.222, 0.046, 
-0.467, 0.158, 0.205, 
-0.435, 0.040, 0.487, 
-0.271, -0.644, 0.562, 
0.145, -0.541, 0.554, 
0.304, -0.446, 0.946, 
0.012, -0.235, 0.483, 
0.162, 0.052, -0.092, 
0.158, -0.116, -0.390, 
-0.091, 0.468, -0.728, 
0.088, 0.425, -0.666, 
0.036, 0.559, -1.153, 
-0.270, 0.577, -0.999, 
-0.935, 0.548, -0.332, 
-0.688, -0.107, 0.138, 
-0.276, -0.386, 0.437, 
-0.203, -0.463, 0.395, 
-0.131, -0.431, 0.372, 
-0.531, -0.234, 0.699, 
-0.363, -0.126, 0.768, 
0.079, -0.238, 0.520, 
-0.128, 0.000, 0.168, 
0.183, -0.268, -0.096, 
0.138, -0.038, -0.203, 
0.409, 0.321, -0.243, 
0.271, 0.244, -0.490, 
0.130, 0.583, -0.884, 
-0.022, 0.526, -1.036, 
-0.459, 0.083, -0.603, 
-0.278, -0.045, 0.135, 
0.041, -0.252, 0.492, 
0.200, -0.174, 0.494, 
-0.150, -0.009, 0.349, 
-0.395, -0.186, 0.265, 
-0.175, -0.093, 0.191, 
-0.231, -0.019, 0.579, 
-0.130, -0.417, 0.603, 
0.119, 0.064, 0.203, 
0.229, 0.021, -0.102, 
0.147, -0.233, -0.291, 
0.354, 0.177, -0.304, 
0.228, -0.036, -0.297, 
-0.026, 0.268, -0.530, 
0.153, 0.481, -0.496, 
-0.043, 0.130, -0.262, 
-0.246, 0.222, -0.072, 
-0.176, 0.109, 0.044, 
-0.203, -0.160, 0.022, 
-0.275, 0.250, 0.104, 
-0.483, 0.131, 0.250, 
-0.375, -0.028, 0.330, 
-0.216, -0.137, 0.590, 
-0.080, -0.578, 0.586, 
0.200, -0.387, 0.307, 
0.432, -0.078, 0.365, 
0.154, 0.021, 0.141, 
0.445, 0.096, -0.277, 
0.564, -0.137, -0.507, 
0.120, 0.398, -0.937, 
0.096, 0.353, -0.836, 
0.034, 0.485, -1.026, 
-0.549, 0.526, -0.732, 
-0.833, 0.533, -0.002, 
-0.461, -0.053, 0.373, 
-0.218, -0.439, 0.662, 
-0.150, -0.476, 0.785, 
0.007, -0.830, 0.855, 
-0.047, -0.502, 0.962, 
-0.293, -0.356, 0.553, 
0.121, -0.189, 0.120, 
0.225, 0.040, -0.003, 
0.186, -0.260, -0.145, 
0.207, 0.229, -0.415, 
0.466, 0.336, -0.617, 
0.371, 0.439, -0.792, 
0.046, 0.908, -1.351, 
-0.545, 0.856, -1.211, 
-0.787, 0.119, -0.181, 
-0.333, 0.165, 0.549, 
-0.464, -0.670, 0.998, 
-0.174, -0.722, 0.793, 
0.062, -0.489, 0.843, 
-0.300, -0.317, 0.882, 
0.010, 0.354, 0.357, 
0.246, 0.004, -0.164, 
-0.302, -0.162, -0.092, 
0.226, 0.111, -0.043, 
0.493, 0.089, -0.250, 
0.286, 0.463, -0.696, 
0.292, 0.562, -0.685, 
0.089, 0.683, -0.949, 
-0.354, 0.445, -0.716, 
-0.397, -0.059, -0.062, 
-0.063, -0.582, 0.451, 
0.151, -0.259, 0.491, 
-0.248, -0.020, 0.607, 
-0.454, -0.337, 0.582, 
0.011, -0.211, 0.599, 
0.074, -0.224, 0.347, 
-0.152, 0.254, -0.010, 
0.278, 0.308, -0.065, 
0.154, 0.287, -0.224, 
-0.046, 0.395, -0.278, 
0.247, 0.407, -0.049, 
0.303, 0.024, -0.248, 
0.104, -0.154, -0.391, 
-0.079, -0.097, -0.439, 
-0.042, -0.118, -0.604, 
-0.277, 0.169, -0.229, 
-0.482, 0.131, 0.052, 
-0.419, -0.088, 0.203, 
-0.297, 0.025, 0.511, 
-0.086, -0.368, 0.652, 
0.211, -0.584, 0.774, 
0.283, -0.120, 0.514, 
-0.150, -0.043, 0.065, 
0.008, 0.232, -0.176, 
0.318, -0.122, -0.256, 
-0.010, -0.181, -0.263, 
0.172, 0.230, -0.231, 
0.372, 0.199, -0.353, 
0.297, 0.035, -0.332, 
0.194, 0.307, -0.401, 
-0.053, 0.025, -0.461, 
-0.484, 0.206, -0.196, 
-0.488, 0.247, -0.068, 
-0.376, -0.077, 0.385, 
-0.225, 0.015, 0.650, 
0.001, -0.324, 0.919, 
0.275, -0.711, 1.028, 
0.504, -0.181, 0.495, 
0.283, -0.029, -0.370, 
-0.061, 0.276, -0.598, 
0.088, 0.286, -0.489, 
-0.053, 0.089, -0.678, 
-0.109, 0.283, -0.705, 
-0.065, 0.607, -0.588, 
-0.283, 0.548, -0.356, 
-0.522, 0.340, -0.054, 
-0.477, 0.079, 0.071, 
-0.250, -0.190, 0.055, 
-0.166, -0.209, 0.444, 
-0.175, -0.399, 0.600, 
0.093, -0.414, 0.719, 
0.232, -0.269, 0.997, 
0.190, -0.286, 0.391, 
0.197, -0.226, -0.109, 
0.121, 0.108, -0.444, 
-0.013, 0.145, -0.548, 
0.017, 0.251, -0.517, 
0.148, 0.378, -0.676, 
0.001, 0.042, -0.463, 
-0.343, 0.134, -0.083, 
-0.107, -0.070, 0.145, 
0.303, -0.170, 0.284, 
0.481, -0.160, 0.304, 
0.170, -0.360, 0.398, 
-0.511, 0.191, 0.303, 
-0.055, 0.387, -0.045, 
-0.041, -0.041, 0.043, 
-0.079, 0.230, 0.104, 
0.011, 0.034, 0.208, 
0.127, -0.341, 0.209, 
0.162, 0.050, -0.072, 
0.157, -0.000, -0.115, 
-0.015, 0.133, -0.346, 
0.010, -0.011, -0.356, 
-0.032, -0.454, -0.246, 
-0.144, 0.096, -0.112, 
0.081, 0.202, 0.090, 
-0.001, -0.037, -0.017, 
-0.028, 0.212, -0.104, 
-0.097, 0.275, -0.096, 
-0.224, 0.320, -0.002, 
-0.321, 0.199, 0.180, 
-0.226, -0.009, 0.115, 
0.005, -0.082, 0.133, 
0.113, -0.141, 0.295, 
-0.114, -0.462, 0.422, 
0.184, -0.185, 0.311, 
0.387, -0.030, -0.069, 
-0.018, -0.161, -0.354, 
0.044, 0.048, -0.337, 
0.265, -0.177, -0.163, 
0.190, -0.121, -0.153, 
0.209, 0.105, -0.091, 
0.261, 0.165, -0.438, 
0.057, 0.261, -0.581, 
-0.346, 0.459, -0.384, 
-0.438, 0.191, 0.102, 
-0.303, 0.140, 0.403, 
-0.083, 0.113, 0.317, 
0.040, -0.255, 0.460, 
0.133, -0.150, 0.467, 
0.164, -0.332, 0.591, 
0.273, -0.303, 0.549, 
0.258, 0.243, 0.169, 
0.212, -0.037, -0.296, 
0.128, 0.193, -0.575, 
0.203, 0.280, -0.587, 
0.124, 0.192, -0.754, 
-0.129, 0.527, -0.573, 
-0.373, 0.304, -0.125, 
-0.170, 0.031, 0.155, 
-0.029, -0.158, 0.230, 
0.007, -0.361, 0.341, 
0.109, -0.331, 0.370, 
-0.087, -0.126, 0.566, 
-0.196, 0.150, 0.433, 
0.185, 0.162, -0.032, 
-0.021, 0.122, -0.095, 
0.012, -0.187, -0.060, 
0.265, -0.021, 0.048, 
0.309, 0.188, -0.109, 
0.122, 0.027, -0.445, 
0.067, 0.235, -0.600, 
0.084, 0.137, -0.544, 
-0.079, -0.086, -0.175, 
-0.189, 0.135, 0.221, 
-0.023, -0.092, 0.290, 
0.018, -0.203, 0.208, 
-0.050, 0.160, 0.305, 
-0.214, -0.100, 0.296, 
-0.047, 0.108, 0.134, 
-0.137, 0.188, -0.135, 
-0.272, 0.069, -0.082, 
-0.137, 0.497, 0.025, 
-0.136, -0.023, 0.203, 
0.158, -0.493, 0.360, 
0.342, -0.353, 0.040, 
0.169, -0.149, -0.324, 
-0.005, 0.259, -0.394, 
0.085, -0.031, -0.199, 
0.044, -0.299, -0.124, 
0.071, 0.272, -0.163, 
0.113, 0.217, -0.093, 
0.153, -0.108, 0.146, 
0.151, -0.201, 0.228, 
0.172, -0.158, 0.128, 
0.050, 0.081, -0.315, 
-0.192, 0.279, -0.294, 
-0.154, 0.031, 0.075, 
-0.020, -0.046, 0.345, 
0.136, 0.063, 0.481, 
0.120, -0.236, 0.035, 
0.218, 0.035, -0.037, 
0.265, 0.034, -0.015, 
0.209, -0.219, -0.062, 
0.161, 0.067, -0.225, 
0.071, 0.095, -0.443, 
-0.068, -0.133, -0.444, 
-0.123, 0.289, -0.214, 
-0.103, 0.150, 0.044, 
0.070, 0.049, 0.270, 
0.162, 0.147, 0.234, 
0.018, -0.230, 0.193, 
-0.327, 0.044, -0.059, 
-0.133, 0.144, 0.055, 
-0.050, -0.180, 0.331, 
0.010, 0.229, 0.410, 
0.259, -0.042, 0.421, 
0.264, -0.410, 0.227, 
0.190, 0.014, -0.103, 
0.176, 0.198, -0.423, 
0.164, 0.349, -0.550, 
0.062, 0.335, -0.559, 
-0.227, 0.120, -0.491, 
-0.269, 0.221, -0.126, 
-0.078, 0.075, 0.348, 
0.264, -0.405, 0.473, 
0.389, -0.249, 0.397, 
0.330, -0.128, 0.095, 
-0.072, 0.195, -0.376, 
-0.344, 0.284, -0.082, 
-0.132, -0.076, 0.291, 
0.211, -0.002, 0.344, 
0.410, 0.166, 0.352, 
0.335, -0.117, -0.080, 
0.231, -0.030, -0.271, 
0.204, -0.003, -0.336, 
-0.049, -0.157, -0.402, 
-0.143, 0.260, -0.315, 
-0.092, 0.247, -0.143, 
-0.089, 0.054, 0.105, 
-0.064, 0.170, 0.156, 
-0.073, -0.001, 0.060, 
-0.023, -0.082, -0.098, 
-0.094, 0.206, -0.323, 
-0.372, 0.251, 0.108, 
-0.446, 0.114, 0.597, 
-0.198, -0.090, 0.606, 
0.208, -0.492, 0.532, 
0.212, 0.009, 0.216, 
0.358, -0.182, 0.059, 
0.167, -0.193, -0.010, 
0.298, 0.316, -0.194, 
0.426, 0.193, -0.339, 
0.235, 0.507, -0.743, 
0.153, 0.467, -0.842, 
-0.145, 0.451, -0.942, 
-0.590, 0.559, -0.503, 
-0.602, 0.274, 0.227, 
-0.086, -0.304, 0.660, 
0.024, -0.553, 0.700, 
0.185, -0.553, 0.654, 
0.362, -0.732, 0.679, 
0.052, -0.375, 0.518, 
-0.175, 0.304, 0.082, 
0.323, 0.412, -0.038, 
0.520, 0.114, 0.134, 
0.480, -0.091, -0.120, 
0.451, -0.071, -0.424, 
0.382, 0.263, -0.774, 
0.120, 0.099, -1.120, 
-0.270, 0.615, -0.899, 
-0.691, 0.742, -0.391, 
-0.406, 0.357, 0.439, 
-0.174, -0.215, 0.805, 
0.120, -0.541, 0.686, 
0.435, -0.626, 0.527, 
0.544, -0.300, 0.722, 
0.312, -0.084, 0.525, 
0.035, 0.194, 0.219, 
0.231, 0.009, -0.115, 
0.140, -0.239, -0.121, 
0.179, 0.086, -0.112, 
0.351, 0.198, -0.338, 
0.385, 0.275, -0.598, 
0.384, 0.338, -0.708, 
0.095, 0.199, -0.757, 
-0.177, 0.194, -0.330, 
-0.157, 0.425, 0.155, 
-0.021, 0.242, 0.294, 
0.014, 0.276, 0.307, 
-0.019, 0.195, 0.570, 
0.140, -0.514, 0.511, 
0.340, -0.756, 0.433, 
0.193, -0.267, 0.192, 
0.075, 0.256, -0.090, 
0.217, 0.279, -0.100, 
0.356, 0.102, -0.132, 
0.315, -0.033, -0.026, 
0.287, -0.054, -0.062, 
0.356, -0.157, -0.348, 
0.331, 0.069, -0.601, 
0.196, 0.521, -0.768, 
-0.159, 0.437, -0.233, 
-0.406, 0.293, 0.215, 
-0.099, -0.094, 0.530, 
0.200, -0.374, 0.427, 
0.422, -0.177, 0.463, 
0.432, 0.289, 0.232, 
0.155, 0.091, 0.136, 
0.062, 0.199, -0.140, 
0.101, 0.043, -0.104, 
0.032, 0.231, -0.134, 
0.182, 0.381, -0.142, 
0.163, 0.199, -0.215, 

Now parsing gyro.
MP4 Payload time 43.043 to 44.044 seconds
0.176, 0.247, -0.340, 
0.138, -0.058, -0.113, 
0.160, -0.391, -0.074, 
0.048, 0.168, 0.089, 
0.001, 0.149, 0.114, 
-0.026, 0.136, 0.011, 
0.067, 0.114, 0.221, 
0.132, 0.102, 0.136, 
0.246, 0.056, 0.058, 
0.184, 0.124, 0.171, 
0.098, 0.040, -0.205, 
0.143, 0.081, -0.239, 
0.089, 0.200, -0.284, 
0.040, 0.078, -0.228, 
0.007, 0.141, -0.231, 
-0.053, 0.235, -0.350, 
-0.089, 0.202, -0.096, 
-0.215, 0.088, 0.348, 
-0.031, -0.064, 0.418, 
0.248, -0.429, 0.506, 
0.289, 0.031, 0.338, 
0.055, 0.215, -0.017, 
0.117, 0.312, -0.215, 
0.164, 0.258, -0.167, 
